variable_id,mz,rt,bl20210902_10,bl20210902_11,bl20210902_13,bl20210902_14,bl20210902_26,bl20210902_27,bl20210902_29,bl20210902_30,bl20210902_31,bl20210902_32,bl20210902_33,bl20210902_34,bl20210902_35,bl20210902_36,bl20210902_4,bl20210902_5,bl20210902_6,bl20210902_7,bl20210902_8,bl20210902_9,bl20210902_15,bl20210902_16,bl20210902_17,bl20210902_18,bl20210902_19,bl20210902_20,bl20210902_22,bl20210902_23,bl20210902_24,bl20210902_25,bl20210902_12,bl20210902_21,bl20210902_28,bl20210902_3,bl20210902_37,bl20210902_38
M807T497_POS,806.5660550532228,496.6222839355469,NA,695020.3059336576,1123403.20213939,285007.0340232432,991236.1168502456,NA,NA,NA,551141.9682516532,NA,19706.386751232327,377426.92056576535,NA,1430418.4168634575,654286.7809958834,NA,NA,NA,NA,NA,81859.65102258099,254385.4923044087,NA,NA,NA,NA,1023837.4198996759,1310004.09534045,1379873.3175765509,633103.9842361277,2820015.6000228357,158269.16489343197,NA,575153.434661199,NA,1028520.547192485
M808T629_POS,807.5719614059287,628.6116027832031,9359.131197294188,16837.9337041545,NA,5385.383484358176,NA,NA,NA,NA,22143.01243157976,NA,NA,13591.003417980006,7551.898276791928,5171.700170532032,14784.222928218114,NA,NA,NA,NA,NA,NA,158402.0801937042,NA,NA,NA,NA,11149.547666011387,8185.092487347573,NA,NA,7742.2524404642745,17204.041167664265,NA,NA,NA,7881.141515826863
M808T497_POS,807.5688202986056,497.0937805175781,NA,267070.78988975054,294295.14288762584,NA,405491.4605987696,NA,NA,NA,220991.88514708268,NA,NA,129392.05284820982,NA,540651.2174451252,261321.32175777378,NA,30926.271646947876,NA,NA,NA,NA,59553.69804389769,NA,NA,NA,NA,396157.4647244073,517273.0968941447,498790.7365416983,218331.4500976815,1111521.5096425447,57269.44335576774,NA,NA,NA,414369.9455698042
M809T629_POS,808.5822867053719,628.6291198730469,58471.446353128005,174028.1416598088,80956.67908726777,45087.04101118511,90117.10628003851,18506.7117499093,NA,NA,202351.48876580864,23078.63483672944,34127.23623290522,112901.64853184498,116262.66391694911,98411.10924838868,163044.34357757235,30928.835999232004,50190.813031246944,7477.54275934218,NA,4352.350402880813,27283.077353280285,645335.6324727309,217219.89804890397,NA,16902.45580102281,6394.512939449421,136414.90179633241,115629.1429333294,109116.28916931406,70581.67385415647,136736.0313607634,126746.19140651295,NA,66026.67272571046,35182.99615858567,104374.04411361419
M809T498_POS,808.579962617011,498.1327209472656,NA,117273.47799072221,106477.51568873381,NA,NA,NA,NA,NA,NA,41416.17853509798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62174.946497218916,926441.4329139148,287976.1259302657,NA,NA,191368.52384188297,283509.22692396387,341083.21640945686,NA,NA,NA,NA,632440.3651765144,NA,155641.32646546737
M809T590_POS,808.5803786472164,589.784423828125,NA,259028.27344353322,135110.95160200057,NA,NA,NA,NA,NA,NA,NA,NA,25374.040612733348,NA,98017.94508322184,NA,NA,NA,NA,NA,NA,NA,NA,NA,48161.679283431884,NA,NA,80400.85040272317,NA,NA,NA,223658.88049321834,40623.52139987948,NA,NA,NA,70463.73047466474
M810T629_POS,809.5856807981208,628.68914794921875,22879.414194196568,63915.78063938038,NA,17328.274299035995,36163.91668750588,NA,NA,NA,78648.80964812233,8295.621718675973,13866.93024579464,42893.49207316325,46523.20423119183,36500.225399248244,62304.864387965084,NA,18665.27517965215,NA,NA,NA,NA,194219.90890514172,NA,NA,6501.652326324297,NA,50548.49002246549,47073.67893906029,37491.99794780647,29202.068769936526,53156.75000850319,46950.953585532705,NA,16863.809430624697,12552.852011289657,38490.760963660905
M811T628_POS,810.5968113644769,628.4869575500612,12887.361928007544,228813.31046795964,NA,200443.8736995911,209793.77112568982,109530.11502767858,40146.86819288387,9176.01702690083,62539.52757710035,112700.88389429303,15284.246459952425,130695.0347972064,188996.6774092985,269064.3759217117,193922.59975922815,151068.0924494366,55680.53427584263,45678.32791482318,24916.474952840676,NA,132332.28146308797,NA,NA,NA,NA,68969.53187030372,165169.8086556315,238240.8276553484,230901.22460812438,176824.30830838264,505453.0577481877,48801.034453300985,49738.50016983522,19812.66754525448,90897.22877265982,168667.7844953109
M811T495_POS,810.5962602883214,495.20758056640625,NA,NA,775406.58025439,1288685.4710804466,781491.0966629938,1235645.0468853172,NA,NA,NA,975692.9522854825,43469.057542834176,NA,702592.518652797,1181270.4622887974,979308.8013552531,922842.1522051427,304246.7474808735,122244.97029061212,212133.25027061134,NA,571583.985059798,315887.72756645863,NA,82179.38081294499,NA,81600.41598248678,901791.0801133742,939900.8584570151,960363.0468709312,941572.7680228917,486163.87229070446,87327.3878848892,162412.37435239373,NA,1023251.8410948274,145804.52581742802
M812T495_POS,811.5979763264871,495.2074279785156,NA,NA,392694.5884695471,361964.2892245477,315291.21115434665,NA,NA,NA,NA,NA,NA,NA,224526.3359585764,364000.66464989854,356857.81274879334,308127.61297006276,NA,NA,13164.205093381863,NA,173787.23724404984,90200.38318689831,NA,NA,NA,NA,199377.71123891431,480358.97497019917,517787.67541672505,NA,NA,NA,NA,NA,NA,NA
M812T628_POS,811.6022324908854,628.4867858886719,NA,78741.45198631665,71282.50934885936,53174.65783512735,76678.23068644821,42516.52516947201,10943.804673583345,NA,NA,45592.774034842456,NA,42390.55967901043,NA,80116.08424329731,65555.49960334101,57457.594070534586,20151.64823659052,19615.3054753396,NA,NA,39796.545814070894,NA,NA,NA,NA,26144.764750306767,62161.10590699638,88579.9569462208,83250.62026701886,60958.89560284186,188502.64815305918,15399.476410936893,NA,NA,31294.89141100782,62225.57786723585
M813T629_POS,812.6138729246102,628.7921142578125,NA,23423.304977403946,NA,182888.4585765772,150738.41787521544,132243.16883494233,NA,NA,NA,28667.28385048644,96070.76422820288,23207.963043963715,76067.61327484417,152680.495295509,35929.18983466567,106151.71043303885,126732.99126749768,23050.858612318905,NA,NA,107187.13524973144,NA,NA,NA,11653.763593787982,NA,43955.480549533,147464.77907912617,180650.41075425592,145099.9269680435,204826.1839901194,NA,77470.45149434499,NA,156724.56209970606,85905.46897851993
M813T493_POS,812.6108880532126,492.84948539734626,NA,NA,619071.33195578,643411.2223048648,416214.66013467003,338193.2174939426,NA,NA,NA,NA,288319.37392977206,NA,NA,318340.3699237162,NA,832547.2898727289,469564.0301477151,164508.65198132308,NA,NA,389646.6459929882,NA,NA,NA,NA,NA,NA,323240.2082340641,590491.6117142331,NA,265082.4647345824,NA,395259.09950771317,NA,330623.691254976,386554.86763596244
M814T629_POS,813.6198018930647,628.80096435546875,NA,4741.632208405727,113471.8662689728,57032.94216964813,53772.36071500195,45323.05369741613,NA,NA,NA,NA,NA,NA,NA,48711.35559382405,9662.896525053839,36146.21707377595,46352.038459584306,NA,NA,NA,36540.36992043635,NA,NA,NA,NA,NA,NA,45782.269565077615,61022.38786255696,49438.18230140652,57070.388545697155,NA,29771.29910225031,NA,62178.18455409515,NA
M815T629_POS,814.624644231113,628.8003234863281,NA,NA,NA,43717.74392454514,27905.36834185556,25766.940302285766,NA,NA,NA,NA,NA,NA,NA,16966.29486076901,NA,10021.456718459967,21444.591533239523,12486.997704577216,6639.296399531382,NA,30323.422021953655,NA,NA,NA,NA,NA,NA,11814.027128233787,24152.118517696774,25472.610321030734,14717.47395684,NA,19897.530853171298,NA,24067.747135198217,20001.21977499635
M816T629_POS,815.6307599363968,628.9578857421875,NA,NA,8285.1787820992,13976.260326755568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9602.25621472254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6257.993445336534,NA,5479.6377360902425,5960.76262842494
M819T18_POS,819.2717848646561,17.919658660888672,25174.713281606306,21923.74124807364,19225.250300401327,18777.906296115478,NA,NA,NA,18932.60641467409,NA,18061.334367579126,NA,12532.792673383432,16150.343278794522,14161.162946487832,NA,NA,NA,NA,NA,NA,19999.658660789766,21008.811277627254,NA,15988.386042264829,NA,17377.092756798505,18967.450305815993,17966.072110288358,17210.11338641825,17214.867330190333,18781.85698495416,NA,NA,NA,NA,17385.355960701007
M829T221_POS,829.2052723637171,220.56639099121094,NA,NA,NA,NA,NA,NA,NA,3964.3140956716875,NA,7581.8135936652925,NA,NA,NA,6853.030433633465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3988.159515338015,NA,NA,3515.3363978925727,3148.6382389114656,NA
M833T170_POS,833.3348942202352,170.40931701660156,NA,NA,NA,NA,NA,NA,NA,5689.111372206211,NA,5005.126490579197,NA,NA,4418.573654198984,NA,NA,NA,NA,NA,NA,NA,3810.8484900066187,5411.246924853311,NA,4091.9123458565386,NA,NA,NA,9147.042374627337,7153.687728000327,NA,NA,8071.269592329275,NA,NA,NA,4731.4883378506465
M834T171_POS,833.8376874230906,170.5061492919922,NA,NA,NA,NA,NA,NA,NA,4019.1498692606947,NA,NA,NA,NA,4362.174242615573,NA,NA,NA,NA,NA,NA,NA,NA,3775.3118286339177,NA,3579.3485017021244,4257.481174137657,NA,NA,7430.957171117382,NA,NA,2649.504353191819,9340.670006343513,NA,NA,NA,4884.780731185993
M835T628_POS,834.5969050929322,628.48699951171875,NA,263833.09237807826,172589.3150326738,81801.87367924314,169952.19659140208,28254.959329983638,NA,NA,256814.4772661956,21747.172201212114,22894.897182692628,174194.50273075944,206476.96123377825,195161.18798764094,203105.45914811164,35769.02075824183,NA,9888.4727542291,3549.2531204336346,NA,38662.881042286666,150910.97625260396,NA,NA,NA,NA,210418.40188199293,221761.24286145257,203411.50716499423,138789.4637928546,239984.9043932131,160913.7488174992,NA,124487.26641707454,60471.81991740568,167913.6140281793
M836T628_POS,835.5996847772863,628.4916877746706,NA,109368.14996599381,NA,32336.643679461435,68311.048908154,10357.888889323136,NA,NA,107082.59657484331,NA,10544.483810419166,69829.48946245115,86414.95014572758,77627.7252146154,84006.20206187309,14938.962999611385,9007.97853473746,4292.427465442088,NA,NA,NA,47886.41716044116,NA,NA,NA,NA,88185.1623202255,89767.0031937033,80184.05209120603,54186.69191973531,99476.03892981778,65499.134648971914,NA,51579.516837760064,NA,70454.26737971992
M837T629_POS,836.6114279288934,628.7921142578125,NA,122585.33383148092,NA,50576.16757562081,106568.30441660385,49556.2121771203,NA,NA,29647.166747820203,78052.33459081435,8895.349801101416,56808.69928474643,118500.85302575266,168013.25092195635,126489.29054881289,109999.34113033806,14214.222879383533,NA,NA,NA,35011.7823603285,NA,NA,NA,NA,NA,109649.0072452473,NA,128587.69232636293,92825.98169963145,318604.09873478353,17192.523250546623,NA,NA,43992.499713984565,79504.61456725938
M837T496_POS,836.6111861082724,495.8825988769531,NA,9296.646022822002,644400.2628154028,NA,598958.8934399188,546876.1101837448,NA,NA,NA,706621.2388088772,NA,NA,209689.87228114644,591769.6080128805,594925.1327830396,634375.029589199,NA,NA,NA,NA,257699.49591538482,68739.89791193433,NA,NA,NA,NA,371662.4369139053,575983.789604942,736738.386667596,628081.0454447246,232102.58796619636,NA,NA,NA,NA,NA
M838T629_POS,837.6139263346249,628.801025390625,NA,40329.05616785517,34281.05189512174,17024.037738561237,32852.73081621501,18588.914296770243,NA,NA,NA,31142.353878067646,NA,15467.177470322958,40031.985074846605,59465.14415206458,41806.267357783014,41924.79867383881,5645.475547303262,NA,NA,NA,12130.602661495226,NA,NA,NA,NA,NA,35391.96733224521,50845.499249601744,42507.71696884476,30866.18008230592,118489.200560647,NA,NA,NA,16543.595937434373,23668.388754146923
M839T629_POS,838.6249338528739,628.801025390625,NA,NA,NA,12394.130691521692,16395.329576997683,12127.754062936297,NA,NA,NA,8017.8425002217555,NA,NA,NA,21488.36569464657,9269.862697982153,17907.635408962167,9442.073085290633,3519.39737323426,NA,NA,NA,NA,NA,NA,NA,NA,NA,19056.01024172887,15004.679901954378,14910.439559928218,33871.73288446918,NA,NA,NA,8919.17154550512,13173.81971471659
M840T200_1_POS,839.8445451933645,199.75619506835938,NA,NA,11380.33526734668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14546.971640878004,NA,NA,NA,NA,NA,NA,NA,NA,8205.240334711125,NA,NA,12886.885873131636,NA,9535.490684483013,9205.14759428083,6746.774372686535
M840T199_POS,840.0495594675497,199.48130798339844,NA,21610.324438313783,7407.844498656028,11835.00300404385,NA,NA,NA,11174.394821085909,NA,10792.820457120417,NA,NA,5393.005175509948,NA,NA,NA,NA,NA,NA,15439.80742346615,NA,NA,NA,NA,NA,NA,NA,8994.645889994308,NA,NA,9451.318419947695,NA,NA,11987.575331521157,13590.928861291279,NA
M840T200_2_POS,840.2463481751729,199.7550811767578,NA,13918.97349814117,NA,9639.694734464465,NA,NA,NA,NA,NA,7654.760997605631,NA,NA,9465.845105003644,NA,NA,NA,NA,NA,NA,10972.520465816695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10737.49000416676,NA,NA,11082.529102104876,9429.967701325737,9345.560002309223
M841T200_POS,840.6485659537651,199.58421325683594,NA,7229.065402388477,NA,NA,NA,NA,NA,4156.164506736552,NA,3350.3967585696996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2775.834118217943,NA,NA,5299.970939980847,NA,NA,4794.735204060003,NA,4003.566024751223
M844T221_POS,844.1734253878159,220.7103271484375,NA,NA,NA,NA,NA,NA,NA,3447.2667313063266,NA,NA,NA,NA,NA,4433.664840703685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3086.7764434983183,NA,NA,2468.576736451621,2722.0686406818795
M844T249_POS,844.2699724935242,248.81304168701172,NA,NA,3585.8696160628997,NA,NA,NA,NA,3375.709785436931,NA,NA,NA,NA,15868.070822881029,NA,NA,NA,NA,NA,NA,4351.920913720103,NA,NA,NA,NA,NA,NA,NA,NA,2966.88323021369,NA,NA,3069.4500940294442,NA,5480.286312086222,3123.570685380728,NA
M845T249_1_POS,844.8710574618783,248.70877075195312,NA,NA,NA,NA,NA,NA,NA,NA,NA,6701.744415277225,7671.038749736756,NA,37913.46214266923,6256.670429677766,NA,NA,NA,NA,NA,11280.9763260505,NA,NA,NA,NA,NA,6226.566056322284,4744.7805589965965,6233.917633090717,7933.2962436950465,NA,NA,10013.631057666596,NA,12280.453033358232,9971.857476461839,NA
