variable_id,mz,rt,X20210902_neg04,X20210902_neg05,X20210902_neg06,X20210902_neg07,X20210902_neg08,X20210902_neg09,X20210902_neg10,X20210902_neg11,X20210902_neg13,X20210902_neg14,X20210902_neg26,X20210902_neg27,X20210902_neg28,X20210902_neg29,X20210902_neg31,X20210902_neg32,X20210902_neg33,X20210902_neg34,X20210902_neg35,X20210902_neg36,X20210902_neg15,X20210902_neg16,X20210902_neg17,X20210902_neg18,X20210902_neg19,X20210902_neg20,X20210902_neg22,X20210902_neg23,X20210902_neg24,X20210902_neg25,X20210902_neg03,X20210902_neg12,X20210902_neg21,X20210902_neg30,X20210902_neg37,X20210902_neg38
M431T228_NEG,431.0207231910835,228.26399803164,NA,NA,NA,NA,NA,51806.97725030187,45192.49927608436,32080.221614621685,42894.11389491045,41570.74268024041,NA,NA,NA,NA,NA,12183.034863245017,36796.31811144112,16648.101627101376,31408.27300341215,12810.836513505157,17565.8400343102,27891.034246844865,NA,19822.64802642862,20474.81706773886,53695.38374044441,55173.49089979904,54375.084055099884,53258.83680711483,36651.02047910151,74322.63435091331,41280.30033108877,49390.792754763315,40438.00620161005,35459.22477724234,33085.587072281305
M431T125_NEG,431.15516009616744,125.2390050888,NA,NA,NA,NA,NA,11951.959610635664,8739.892079219073,11910.394810459557,NA,NA,NA,NA,NA,NA,NA,6747.194527668399,8386.570299282837,8214.357617737547,10408.863337726369,9116.14680289499,NA,3168.0986571471703,NA,NA,NA,NA,NA,10205.778093393534,9912.57263387141,NA,13393.149010931887,11397.766753207894,11517.728048733276,10777.723683131366,8083.409495312336,9917.576817663485
M431T471_NEG,431.1768453889332,471.24200820924,3352.528903468852,NA,2495.390571576131,NA,NA,6348.1656128282175,14512.143012108605,24976.20536808347,5000.475846647895,NA,NA,NA,1683.3012027708523,NA,NA,NA,NA,10975.68564273957,13107.025798449125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17364.57361779577,8083.513893830884,6361.563919102195,11030.310385071,6218.766194727551,6438.199688991637
M431T308_NEG,431.18401987343117,308.33799362184,9628.978584426062,11778.879236459512,7349.72223667352,NA,5265.566497831549,NA,NA,NA,NA,NA,10119.64131403829,9044.470210033685,23592.194581088854,11094.630679564894,35211.82880936321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7642.464580540342,4854.775510562377,5606.37579348771,NA,NA,5074.718171594508
M431T303_NEG,431.3155437732659,302.99300193785996,2758.634139225165,2389.7522659431957,NA,NA,1994.2804282119146,NA,5815.770941355628,5692.892911465144,5272.611028841607,1985.288429283788,NA,NA,NA,NA,NA,NA,NA,4734.143861314752,NA,NA,NA,1602.9287728334934,NA,2049.2270360647585,NA,NA,NA,3437.5154869938315,3111.2680680384788,3450.9781601978907,9418.323707584374,7137.97421932509,6440.296541092211,7905.813964133655,7352.77078051864,6604.030670374908
M432T632_NEG,431.7124910449256,632.01702117918,NA,NA,3710.061909055222,3800.8439695178886,NA,3879.2890875870776,3010.1560592781084,NA,NA,NA,3580.0403921671887,3602.2702952969867,NA,NA,2902.6148570561195,NA,NA,3580.589389825196,NA,3138.178318583988,1760.9336159520105,NA,2506.0801620301554,2459.995275236991,2756.916285757416,NA,3347.5845961015507,NA,3690.8479091279864,NA,NA,NA,NA,NA,NA,NA
M432T97_NEG,432.00442067143393,96.87099695208,NA,NA,NA,NA,NA,10546.405078651786,14178.186941564054,13641.808190379732,11700.77868241754,10761.976613654531,NA,NA,NA,NA,NA,10146.19571736224,11501.208537605096,7047.6508716566805,17498.33285026101,5105.0893558935495,NA,NA,NA,NA,NA,12457.160790188971,19518.287064102704,15709.326851386237,15484.744975045112,13488.1947835182,21659.02643604434,16243.56239588539,17430.8370338079,17892.0078183871,15056.658823161442,15201.80985335211
M432T45_NEG,432.01442100918047,45.48100054263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7530.557435866016,NA,NA,NA,NA,15825.7001906723,NA,9672.137962522203,NA,9563.776118763908,NA
M432T228_NEG,432.0293842941583,228.26299667357998,NA,NA,NA,NA,NA,7935.450378714442,NA,4978.208929556796,7820.631487980048,8131.298151626846,NA,NA,NA,NA,NA,NA,4541.73020837595,6794.806732128472,4225.058720548424,6757.0869644335335,NA,3734.4668871867766,NA,3091.4924392869184,2931.89299109083,NA,7435.016088462615,5912.920003674007,4714.282665270358,8814.07784598089,9361.793137921917,7588.0372237609045,6865.942897036524,5526.832664449643,NA,4606.898716358689
M432T124_NEG,432.15178166179896,124.45349693298,NA,NA,NA,NA,NA,3554.180501453999,NA,3131.9104187280436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2047.4827575619972,2384.5334673057578,NA,2362.6787533291845,4145.040442077738,NA,NA,NA,2439.831498099105,2991.3622474577687
M432T308_NEG,432.31116982700524,308.02199363706,6199.655585829507,6280.600838890732,4488.9544289849655,4635.502429960315,3608.831937460426,11778.35749270635,14239.902534493302,16514.908394729115,11890.274838230383,9482.295532278338,NA,NA,NA,NA,NA,9907.977725025139,9249.3278148839,8432.783360496509,11658.370096587023,9110.37468910954,4051.3578543616513,3186.1862272081407,NA,NA,2951.5400075795465,9521.98575696884,12569.710307166843,10918.070626800734,9644.008256000221,8590.343528685331,20247.577183613532,14718.292414700029,12059.680816319296,15422.394426257764,15039.603729583983,13977.483444160129
M432T331_NEG,432.31134221188125,331.04598999024,7378.600493032373,6742.857715334284,4993.763061610577,5339.961137773765,6174.779308345914,14765.587406060775,18229.699478073133,20633.988718994853,16543.039775323865,13376.077471251107,NA,NA,NA,NA,NA,11975.119526939072,11223.882433526438,12090.099878250177,16664.86528810114,10426.174931280639,5574.2411697528605,NA,NA,5520.598817447758,NA,11690.419528713142,13702.66751615132,13149.766996448117,13110.24048846758,10839.389170432098,25478.537565480743,19600.750515490792,17403.027027889442,20246.89579304907,19413.339037363952,16919.496716290516
M433T144_NEG,432.9785078597689,144.41800117494,NA,NA,NA,NA,NA,9124.82305150257,9723.605328699727,10009.718163006874,8605.43586731454,NA,NA,NA,NA,NA,NA,7943.623306216823,8312.719713691009,4921.298805201077,8035.742423952922,4149.716229417569,NA,NA,NA,2884.513854978235,NA,11637.747787758735,12502.03814718669,10196.796067135792,10838.385490009323,11446.97937766359,16172.942562186114,6282.585547316699,10999.651015783027,11153.085744462545,9464.973411465175,8864.734014182828
M433T228_1_NEG,433.0177049031238,228.26399803164,143121.98339068002,111904.12108463426,131343.312309148,99680.93318536619,90076.77716056391,1933084.8513984217,1645993.3761637749,1150211.4835035822,1577365.2997831623,1709702.5769557802,63868.20410861384,64673.27720652809,35644.901704690026,51575.10819813444,43603.123703616715,332668.55285639805,1493737.6669033098,604640.7397838482,1120671.9048393818,344343.5957820765,496571.28733454517,912276.8170181136,33598.88255991558,744167.2949993998,677372.6923982808,2241692.642078464,1954876.4159401627,2227144.9827610664,2073542.593488852,1513634.613313229,2631838.267450505,1667996.2217767416,1984594.0168814359,1607165.1747795765,1356664.3881659433,1274663.586854018
M433T158_NEG,433.0167722594381,158.32300186158,4098.900142410964,NA,2901.1246013551317,2846.502092915966,NA,22373.94161999535,24446.244553432163,25577.49797129709,23064.05434071248,NA,NA,NA,NA,NA,NA,20106.974600744255,20640.805353043874,16869.116935607573,25089.25471175058,18311.532722926753,10580.070142911554,11392.408647505852,NA,10866.605736533407,11272.309467074123,22076.639528314205,24889.528488332988,24196.579208387997,NA,21790.9766577998,40063.35780444363,25374.876402496913,24896.028029872785,25916.61730966426,23380.038451056535,22862.30491521644
M433T222_NEG,433.103993457998,221.97599887848,25277.151185373088,62198.81283016107,30799.934398812184,37816.94042735775,39107.58193279016,128665.07145217514,165757.63127649314,174040.55334589438,142533.56778905765,137158.5535267821,52500.22088513246,47618.90513710051,25932.487709078734,40814.30344002602,24198.841097220346,230582.02472615117,187654.01632758454,235805.9286717126,220001.68368692847,225448.76661414184,142395.96834729754,134480.42316043386,NA,160717.60719693857,160087.33522368685,103072.88211859828,92914.6194857822,142682.97542993762,121279.61741007701,139750.02473410466,262295.2617858846,198655.4799755838,192004.53899861136,213074.88838161633,197417.3268609361,194291.41891666842
M433T124_NEG,433.12197122540033,123.6680030823,10232.521964590256,13020.852843703016,3869.45956792599,4970.491194750113,2902.8035953951608,41418.4281859752,89676.0642559227,69522.95331575804,73252.96767033322,77178.50798193635,11061.779423493237,5931.736594614278,NA,8426.801289730318,NA,81153.546794548,91344.6355429061,38305.3058437652,53979.35764789793,55425.45467089124,51515.64407320761,35401.3172946921,NA,69736.23798850033,75746.8495564039,42194.08719797647,40184.75936655406,54454.1186702228,45432.20638346638,50702.27226265727,91682.50590951013,67078.20692729088,69439.07060351691,72623.6959000038,58193.595499832234,63405.46792944746
M433T146_NEG,433.1453835089253,145.98900318143998,NA,NA,NA,NA,NA,22887.540096934044,26478.883929671676,27276.690841650394,20876.3574347764,19350.060189751614,NA,NA,NA,NA,NA,23647.46318687424,22819.056549110086,15506.677089445884,27116.931896225517,17042.484054610577,NA,6428.913782686256,NA,6122.091329069492,7718.140365743702,36550.0452792125,37818.51811392569,41711.31148384508,38405.10672690135,40936.32580137622,45185.584563453405,32632.514805196948,32903.64566422206,38894.495141272295,35911.706824229426,34615.70046474977
M433T249_NEG,433.1899688093152,249.0860080719,NA,NA,NA,NA,NA,3875.1189708419793,3953.8026319219052,3658.8692919613695,3160.1477303342917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3180.9805679339825,NA,NA,NA,NA,NA,NA,3447.3929214666186,NA,3620.938428341505,2867.3523795472524,5418.509316438492,4622.484741193166,NA,NA,NA,4656.155930245212
M433T439_NEG,433.1921188336979,439.20001029966,NA,NA,NA,NA,NA,NA,NA,9469.41663324839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8029.435154440027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7031.068960507772,NA,5120.485789347702,4711.058900975549,4613.494482992244,4935.628203242262
M433T228_2_NEG,433.22717451718285,228.26399803164,NA,NA,NA,NA,NA,50798.00928988795,35696.423601082424,17440.403707536603,30871.851631333302,30288.10322565051,NA,NA,NA,NA,NA,NA,25637.012911986327,NA,15278.186727873996,NA,NA,11596.732880204783,NA,NA,NA,45900.37378313832,37067.21053497885,51377.12394986106,50178.61276591926,18698.372173251155,81371.57149691287,28528.303899806506,43999.971542523344,30210.224218214047,18730.75711244478,17373.41941828091
M433T319_NEG,433.2350769042969,318.71300697324,102874.88561605442,102428.86506529305,93014.11247944197,87311.39818865526,86518.68691600487,206844.94459252394,245965.05973463322,200442.49053789518,197287.16707785008,190091.90029605167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191799.6960866355,161384.5198823999,170684.46357675616,179433.301659674,169927.2035141432,163798.75496910655
M433T308_NEG,433.31540506857857,308.02299499512003,NA,NA,NA,NA,NA,NA,3495.2905902208995,3516.6901167438355,3208.252655490129,NA,NA,NA,NA,NA,NA,3454.4548766147504,1968.8175160341843,NA,NA,2415.5061936267402,NA,NA,NA,NA,NA,NA,NA,2522.5374048074796,NA,NA,4587.825743174648,4170.360469820545,3927.9400651742635,3676.123774301675,3612.761694429868,NA
M433T331_NEG,433.3167727179124,331.04548931120996,NA,NA,NA,NA,NA,NA,NA,4581.039937397239,NA,NA,NA,NA,NA,NA,NA,3337.846488938638,NA,NA,4131.36667525267,NA,NA,NA,NA,NA,NA,NA,3820.7358121887755,NA,NA,3315.876060634708,6213.0869130030505,NA,NA,5341.210956598818,4667.081226905216,NA
M434T632_NEG,433.70757246436654,632.3320198059,23252.806679763544,23383.323521794126,22025.723276213437,19891.7684620375,20227.467703523114,16922.20202931309,18438.5025586017,14545.78850823544,13617.280639722954,NA,17905.956242804474,18241.45364135999,19004.50191501555,18474.834294411823,18288.206809551673,18011.140148153943,19766.51033322514,18579.78035625208,16549.534135520968,17270.907346606917,11474.65088080793,11012.307497723486,14773.93781973764,12821.998611992583,10016.936492914343,12726.736145092773,17064.697803612507,15048.335017146142,18274.54569525604,18013.82059796592,24302.21722948768,14163.103227102125,16655.357285548085,18904.815030750866,15272.36873402332,16304.458433929894
M434T97_NEG,434.0017959847635,96.87199831008,NA,NA,NA,NA,NA,3146.6364669713216,4832.8227760366635,NA,6008.002501999575,NA,NA,NA,NA,NA,NA,4168.234465336684,2351.0855577012226,3017.9961395100386,6353.949984771037,NA,NA,NA,NA,NA,NA,NA,NA,4789.433369218178,6256.077423106071,NA,6757.79567242883,7011.635596962003,4764.35106543551,NA,NA,6888.627364411875
M434T228_NEG,434.01943992783407,228.26399803164,32388.76568388489,25363.298348722445,29485.14478141206,22771.90732282808,18791.817253158188,443482.89365743165,361525.64146583196,242452.0167640873,337977.00944602524,338898.98532720795,14839.533715979042,13915.645973281715,8954.399982471912,11133.481013444434,10811.295939424906,70223.44859543358,307298.4171475544,132009.5854648512,240916.2029270342,73401.70959929314,104737.17139243362,195796.8470368747,7525.42434173622,157312.02341942344,139233.97099949644,450702.4245483091,417489.6141692032,450099.7263128783,446334.0210181909,315242.64598431217,595718.7606708758,343703.0135791222,416756.8039322701,346575.38397048996,289750.14382043126,277914.0282336193
M434T158_NEG,434.0203020923432,158.32300186158,NA,NA,NA,NA,NA,7627.651588481682,NA,8359.395189252104,6331.618459259146,NA,NA,NA,NA,NA,NA,6540.740943610283,NA,5830.128282054621,7378.0826917874265,5757.010926426647,NA,NA,NA,NA,4279.61309908294,5497.643625595237,NA,7502.26319173836,7309.720448221842,NA,12035.97803849637,8140.752540487146,NA,7637.211324211948,7089.0585069896,6461.857429457506
M434T57_NEG,434.06986197709625,56.64150059223,NA,NA,NA,NA,NA,48170.037703578084,26915.36429271202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24408.1263127546,19410.14205974632,24304.931373019637,28999.189041463662,NA,NA,NA,NA,41430.96837725573,36289.158282199285,46004.93383187966,46805.436190832246,45882.79754875505,57113.180239587855,43817.16974794218,43096.82167298849,48951.88116776333,15430.760281179957,41156.9646298651
M434T222_NEG,434.10853837160676,221.97599887848,4393.736076323125,8918.299698805133,4703.574874424787,6063.198585466258,5912.739686905191,18520.987105498407,21510.826485047135,23710.909260776934,20482.53670811938,18193.09404696158,6753.674697854965,5989.961620376594,4263.428306567869,5985.842596051516,NA,28366.421779464734,23341.05403308294,33291.65437941761,29695.48470994817,31892.247934242332,19492.587861924803,18510.283470254988,NA,22860.354226558866,21115.3979979971,15060.773171825087,13722.4971568228,17193.891845797007,16910.31612243184,17271.159029514783,38343.60578371644,26491.14780931068,26459.02004302867,27712.31184424383,27285.422449818037,26229.24522406369
M434T124_NEG,434.1261901855469,123.66700172424,1782.017608629653,NA,NA,NA,NA,5532.10782227903,12053.566979937357,9045.589126767334,9568.017129551094,10200.3738559591,NA,NA,NA,NA,NA,9733.500907827352,11234.778808516628,4919.726806604942,7850.6251678423505,9016.51592911638,6793.000232988814,NA,NA,NA,12775.96249240276,NA,4866.907653773294,8618.444055836178,6501.844592797473,NA,14086.709692209737,NA,7605.608755028009,10739.610913656143,8788.100500101053,9889.026264516124
M434T146_NEG,434.14953576039613,145.98900318143998,NA,NA,NA,NA,NA,NA,3748.2734527792554,NA,NA,2935.000948876193,NA,NA,NA,NA,NA,3495.2833700018728,4089.698730118471,NA,4297.814692862579,NA,NA,NA,NA,NA,NA,4406.826948927819,5113.3023172708545,NA,NA,5352.076846154601,7423.297400263039,NA,6161.382137050675,6283.2181326893115,NA,4857.290938221854
M434T319_NEG,434.23852183459815,318.71250629424003,19356.39182850024,17011.43651965337,19875.21512407814,17785.83191476943,18343.782348663277,41961.645204614106,27744.835365913208,41334.4275780429,25198.3954812112,32556.880950981802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40804.989057911785,28762.870252898694,31853.80457524887,31337.857642552117,35556.266818242366,24743.24709507309
M435T632_NEG,434.7112148504675,632.3320198059,8189.4938027074995,10715.262711579524,8671.972422881832,8876.88184342991,11019.27554561761,6250.6854316581175,8169.789101123145,7951.972005565574,NA,6886.2519264467055,NA,8485.059063447423,NA,NA,8535.777551988947,7415.862215852203,6500.101342888603,NA,7581.402107688761,7441.608738910476,4993.461660154258,NA,NA,NA,5093.969042318481,5580.281430413627,8436.894035381674,5604.308299021857,NA,6828.12443157588,11900.222139298683,NA,6915.482261191328,8968.861967740282,6061.239575006977,NA
M435T144_NEG,434.9753807596156,144.41800117494,NA,NA,NA,NA,NA,5376.726763641044,6014.316928057876,6314.527534182435,NA,3680.5659214467414,NA,NA,NA,NA,NA,4890.860516205264,5046.401835716927,3563.7500810261913,NA,3580.6984023787813,NA,NA,NA,NA,NA,NA,NA,6530.5451882363295,NA,7186.095424677711,9320.918017987402,6865.700270980639,NA,5605.0018296700755,5688.434120136946,5635.186962377824
M435T228_NEG,435.0171688012349,228.26399803164,12550.040473985035,NA,9962.435676387715,9490.783468064428,NA,139651.10792421608,108132.54863873066,76966.99661524702,105318.93775618948,107464.14655024068,NA,6334.443968067354,NA,4790.523053160156,NA,21954.767950494326,95093.2297403108,42794.31883371386,74332.83940586491,24904.750918160218,32374.81254292303,62580.682771909596,NA,48328.49036477223,41905.50090916534,141701.33324340385,124018.56224926164,138320.6832044136,139168.94843986994,98143.56624550807,187542.99431234112,105871.04201829832,122402.66851913427,112263.5258569998,84533.59571121699,85879.33070825535
M435T187_NEG,435.05408428095666,187.31999874113998,82567.00642434035,80499.01104430521,68899.9380969349,68724.0419537813,59350.280875680015,31121.91305263817,21688.864631495453,14717.091607893457,26771.450493005224,29713.17558072436,63953.91049795224,64496.01993983382,42927.83161763811,62470.10198120544,44339.925155713136,30073.905143519572,31611.399980498296,41374.63739139836,22889.926530759803,32091.670079884792,63914.98294988054,64480.45970374184,34279.28229208092,64334.766228786866,65348.09668209462,26760.446502831826,28976.22070304534,33867.477838877276,32853.33684310073,34999.320441129865,31773.299006440015,19992.285340734506,20621.66026109002,20587.668178594206,18632.420750446872,17352.090325307734
M435T222_NEG,435.10535166844954,222.4469947815,NA,2668.8904217400936,NA,NA,1804.438505167143,4825.984773620923,5860.901703576482,6537.333191859272,5797.845222431074,NA,NA,NA,NA,NA,NA,NA,7630.447245794781,7507.198025787712,8295.420068381201,8595.012940905019,NA,NA,NA,NA,NA,3023.654576509377,3526.927642827424,NA,4658.455495786487,5316.515379009571,8746.910591130585,7726.862102072063,6484.936256135541,8321.53807929191,6487.418456836269,6122.278452868387
M435T176_NEG,435.17366036471384,175.9289932251,NA,NA,NA,NA,NA,7231.225854365741,12169.994451670173,15677.974635334884,9586.226885370836,11497.956002912595,NA,NA,NA,NA,NA,8658.908932779574,NA,5993.568147759749,9791.422147723884,7136.250238921285,NA,NA,NA,NA,NA,8903.670179824474,10315.801620468,7559.178852963015,9118.258346809902,9150.775524204342,14548.60510820337,9151.400276176133,NA,9817.157159080523,10131.70870453166,12901.362876932393
M435T247_NEG,435.2054041365135,247.24900245666,NA,NA,NA,NA,NA,1624.193876263396,NA,2806.7494566090345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2975.4996312155517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339.726840246859,3183.1565475364837,3019.664151853071,2253.3611505533654,NA,NA,2979.762120475044
M435T505_NEG,435.22050171774123,504.63901519776,NA,NA,NA,NA,NA,NA,4814.531639091844,6514.1909281921835,NA,NA,NA,NA,NA,NA,NA,NA,NA,9107.84546666361,7625.6037248662005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2419.520874036427,NA,1968.2497024475047,NA,NA,3153.8763865364976
M436T632_NEG,435.70854742168683,632.0179939270199,7433.521242082737,7899.085283257679,7153.270923637296,6566.814902424016,8057.599795675292,4635.821796160446,6760.126846290666,5819.155035591416,4626.673092826509,NA,NA,6235.678891419141,5610.769319516888,6377.4103307398,NA,5679.2740401937,NA,5969.803573648697,4057.0144443223203,NA,NA,NA,NA,3703.67696901098,NA,5565.092481009403,5456.312627833365,5964.268018235085,5838.436411147069,5788.263050946276,8231.660487319044,4072.2782468766845,6006.080291744702,NA,5885.794339889978,5638.629807730993
